date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:37	8844/8844	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:36%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/135f8d0d348ccad9079e2c8ae71563cbc6bf1eee-3780x2124.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/135f8d0d348ccad9079e2c8ae71563cbc6bf1eee-3780x21243412.png	(from https://www.solutelabs.com/blog/karan-shah)
20:28:38	28043/28043	---M-Z	200	added ('OK')	application/json	etag:%220a8e5b5ae4421d7a12b6308bdc3e2ffe-ssl-df%22	https://www.solutelabs.com/page-data/blog/fintech-the-new-financial-technology/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/fintech-the-new-financial-technology/page-data.json	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:38	22322/22322	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:37%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/dcf3091d745245311d16fce5a303e565f39910fb-2240x1260.png?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/dcf3091d745245311d16fce5a303e565f39910fb-2240x1260d17a.png	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:38	232184/232184	---MCZ	200	added ('OK')	text/html	etag:%22c74331ee1776e79ff00c4962d0f1f954-ssl-df%22	https://www.solutelabs.com/blog/fintech-the-new-financial-technology/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/fintech-the-new-financial-technology/index.html	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:39	225762/225762	---MCZ	200	added ('OK')	text/html	etag:%22b757bcccb4802765a09e165eb6f6d690-ssl-df%22	https://www.solutelabs.com/blog/why-you-need-more-than-just-developers-to-build-your-product	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/why-you-need-more-than-just-developers-to-build-your-product.html	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:39	11996/11996	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:39%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/4c379f35b3fbd8febe599efe1853ea5619533bba-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/4c379f35b3fbd8febe599efe1853ea5619533bba-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:40	229198/229198	---MCZ	200	added ('OK')	text/html	etag:%22517affc0997abbf37c9d5f3076bd1c62-ssl-df%22	https://www.solutelabs.com/blog/6-simple-and-effective-tips-for-fintech-mobile-app-developers	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/6-simple-and-effective-tips-for-fintech-mobile-app-developers.html	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:41	6300/6300	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:40%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/801d2dddd7ceb8569844d87a220d3398259a8025-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/801d2dddd7ceb8569844d87a220d3398259a8025-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/fintech-the-new-financial-technology)
20:28:42	6119/6119	---M-Z	200	added ('OK')	application/json	etag:%225d13b1599af3cc021a285a2f15c5aa03-ssl-df%22	https://www.solutelabs.com/page-data/blog/fintech/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/fintech/page-data.json	(from https://www.solutelabs.com/blog/fintech)
20:28:42	6390/6390	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:41%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/801d2dddd7ceb8569844d87a220d3398259a8025-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/801d2dddd7ceb8569844d87a220d3398259a8025-2240x12603412.png	(from https://www.solutelabs.com/blog/fintech)
20:28:42	183006/183006	---MCZ	200	added ('OK')	text/html	etag:%228a112bb310dbf7ccaa044610a8f4e61d-ssl-df%22	https://www.solutelabs.com/blog/fintech/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/fintech/index.html	(from https://www.solutelabs.com/blog/fintech)
20:28:43	231023/231023	---MCZ	200	added ('OK')	text/html	etag:%227de2639b7541fbc262e906f36c625689-ssl-df%22	https://www.solutelabs.com/blog/how-new-fintech-apps-are-challenging-traditional-ways-of-banking	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/how-new-fintech-apps-are-challenging-traditional-ways-of-banking.html	(from https://www.solutelabs.com/blog/fintech)
20:28:44	8542/8542	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:43%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/67f008a6011474b65b8d6bf62a3bd20d460f0397-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/67f008a6011474b65b8d6bf62a3bd20d460f0397-2240x12603412.png	(from https://www.solutelabs.com/blog/fintech)
20:28:44	29981/29981	---MCZ	200	added ('OK')	application/json	etag:%22a3236855caaa59e595e9e5f0c6507909-ssl-df%22	https://www.solutelabs.com/page-data/blog/ultimate-guide-to-build-pwa-with-next-js/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/ultimate-guide-to-build-pwa-with-next-js/page-data.json	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:44	9078/9078	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:44%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/e7c1dc24cca3bde82342ad9977a1eef26721c878-6720x3780.png?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/e7c1dc24cca3bde82342ad9977a1eef26721c878-6720x3780d17a.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:45	238594/238594	---MCZ	200	added ('OK')	text/html	etag:%2290d9a33f3ef194c613b09596c379c9d4-ssl-df%22	https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js/index.html	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:45	40837/40837	---M--	200	added ('OK')	image/jpeg	etag:%221574199857%22	https://img.youtube.com/vi/Z8MjdQGyjfA/sddefault.jpg	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/img.youtube.com/vi/Z8MjdQGyjfA/sddefault.jpg	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:46	9474/9474	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:45%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/09f4b588dca2b6f6b8be62012673b75c3ce5354e-512x221.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/09f4b588dca2b6f6b8be62012673b75c3ce5354e-512x22181fd.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:46	8400/8400	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:45%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/952a5ab1f597535a4ca28da980adc9a0ea2dc3a6-512x372.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/952a5ab1f597535a4ca28da980adc9a0ea2dc3a6-512x37281fd.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:46	1268/1268	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:46%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/6c7207a583d7551af5b5d825e16f9b6adfef4739-512x55.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/6c7207a583d7551af5b5d825e16f9b6adfef4739-512x5581fd.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:47	6886/6886	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:46%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/54eafc10d8f369eda36e347f3b2b4572accda40c-512x323.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/54eafc10d8f369eda36e347f3b2b4572accda40c-512x32381fd.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:47	3394/3394	---M--	200	added ('OK')	image/webp	date:Sun,%2028%20Nov%202021%2018:45:27%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:48	4682/4682	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:47%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2c73361896be95f1f39af11bcd05369f2cf88c88-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2c73361896be95f1f39af11bcd05369f2cf88c88-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/ultimate-guide-to-build-pwa-with-next-js)
20:28:48	6416/6416	---MCZ	200	added ('OK')	application/json	etag:%22ddbe289ce0e101e231dd058f651c2855-ssl-df%22	https://www.solutelabs.com/page-data/blog/nextjs/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/nextjs/page-data.json	(from https://www.solutelabs.com/blog/nextjs)
20:28:48	4686/4686	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:48%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2c73361896be95f1f39af11bcd05369f2cf88c88-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2c73361896be95f1f39af11bcd05369f2cf88c88-2240x12603412.png	(from https://www.solutelabs.com/blog/nextjs)
20:28:49	182941/182941	---MCZ	200	added ('OK')	text/html	etag:%222bcd2fd94021bcf64dd7d15097153801-ssl-df%22	https://www.solutelabs.com/blog/nextjs/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/nextjs/index.html	(from https://www.solutelabs.com/blog/nextjs)
20:28:49	180441/180441	---MCZ	200	added ('OK')	text/html	etag:%22b196c3587019e5c445c756b0130efe58-ssl-df%22	https://www.solutelabs.com/blog/gatsby-js	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/gatsby-js.html	(from https://www.solutelabs.com/blog/nextjs)
20:28:50	23162/23162	---MCZ	200	added ('OK')	application/json	etag:%22fb4251fd406cd58acf5c574e36e79a17-ssl-df%22	https://www.solutelabs.com/page-data/blog/prakash-donga/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/prakash-donga/page-data.json	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:50	212839/212839	---MCZ	200	added ('OK')	text/html	etag:%2212386c9803acd49ec21f7ae24d1ffb32-ssl-df%22	https://www.solutelabs.com/blog/prakash-donga/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/prakash-donga/index.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:50	3546/3546	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:50%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/5fa227c799916ce02aaafe34f12cf1d1ef813e2f-288x288.png?w=136&h=136&fm=webp&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/5fa227c799916ce02aaafe34f12cf1d1ef813e2f-288x288ced6.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:51	5164/5164	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:50%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/e7c1dc24cca3bde82342ad9977a1eef26721c878-6720x3780.png?w=469&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/e7c1dc24cca3bde82342ad9977a1eef26721c878-6720x3780b87f.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:51	4612/4612	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:50%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260.png?w=469&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260b87f.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:52	287069/287069	---MCZ	200	added ('OK')	text/html	etag:%227166b26ade231d9e1515cfe6bdf00883-ssl-df%22	https://www.solutelabs.com/blog/mobile-ux-design-trends	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/mobile-ux-design-trends.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:52	3554/3554	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:51%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/784f898862809bd611f8c7e0a428ef64d1d87ab7-6720x3780.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/784f898862809bd611f8c7e0a428ef64d1d87ab7-6720x37803412.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:53	256827/256827	---MCZ	200	added ('OK')	text/html	etag:%22eb7cc9d48390949b7c6f85583fc304af-ssl-df%22	https://www.solutelabs.com/blog/healthcare-technology-trends	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/healthcare-technology-trends.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:53	10346/10346	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:52%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/27ec322d896fe3115987a60b0fbe841d389e8efa-6720x3780.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/27ec322d896fe3115987a60b0fbe841d389e8efa-6720x37803412.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:54	243471/243471	---MCZ	200	added ('OK')	text/html	etag:%22b86ed628fd29ec72854975946bcdba2d-ssl-df%22	https://www.solutelabs.com/blog/subscription-news-app-development-the-ken-case-study	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/subscription-news-app-development-the-ken-case-study.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:54	10496/10496	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:53%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/c7bbf0271c31f002c0064ab909c2e91b77c1c11d-2551x1009.jpg?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/c7bbf0271c31f002c0064ab909c2e91b77c1c11d-2551x10093412.jpg	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:54	238470/238470	---MCZ	200	added ('OK')	text/html	etag:%22443cd9fb7ad000980c8f37adeb2ee123-ssl-df%22	https://www.solutelabs.com/blog/lessons-learned-building-products-for-startups	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/lessons-learned-building-products-for-startups.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:55	9152/9152	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:54%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/be6c0767cec8d4b939328f22e16bc2d80f0cc821-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/be6c0767cec8d4b939328f22e16bc2d80f0cc821-2240x12603412.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:56	237799/237799	---MCZ	200	added ('OK')	text/html	etag:%22e4570a892f789e698023c9ea76c7811d-ssl-df%22	https://www.solutelabs.com/blog/graphql-vs-rest-which-one-to-choose-when	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/graphql-vs-rest-which-one-to-choose-when.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:56	6516/6516	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:55%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/040066ba6fde77015018ce05547a8b269e13b535-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/040066ba6fde77015018ce05547a8b269e13b535-2240x12603412.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:56	177531/177531	---MCZ	200	added ('OK')	text/html	etag:%2232dd193779327fcb6c12857566cdcdbb-ssl-df%22	https://www.solutelabs.com/blog/javascript	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/javascript.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:57	250349/250349	---MCZ	200	added ('OK')	text/html	etag:%22dc9d9ecab9a320e7c800694fccc96290-ssl-df%22	https://www.solutelabs.com/blog/is-react-native-the-right-choice-for-startups	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/is-react-native-the-right-choice-for-startups.html	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:58	9726/9726	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:56%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/f777a578d8984e06555d1ec176069fc7c1101c20-700x393.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/f777a578d8984e06555d1ec176069fc7c1101c20-700x3933412.png	(from https://www.solutelabs.com/blog/prakash-donga)
20:28:58	14125/14125	---MCZ	200	added ('OK')	application/json	etag:%2226f6e98739a93decf2b0a83b3a268970-ssl-df%22	https://www.solutelabs.com/page-data/blog/built-a-strong-virtual-work-culture/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/built-a-strong-virtual-work-culture/page-data.json	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:28:58	25908/25908	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:58%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/4564769615f22e6f1d3e155dc12338bcd9984af9-2240x1260.jpg?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/4564769615f22e6f1d3e155dc12338bcd9984af9-2240x1260d17a.jpg	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:28:59	222346/222346	---MCZ	200	added ('OK')	text/html	etag:%2255d40ae80633ae34e02ea42f2dcd55f0-ssl-df%22	https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/built-a-strong-virtual-work-culture/index.html	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:28:59	9474/9474	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:58%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/b1ef58891da31ffedb28bbab04a15f56ed7b8028-685x387.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/b1ef58891da31ffedb28bbab04a15f56ed7b8028-685x38781fd.png	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:29:00	234527/234527	---MCZ	200	added ('OK')	text/html	etag:%2212348cfb5cfc99807049a617e363c55a-ssl-df%22	https://www.solutelabs.com/blog/how-to-build-culture-in-a-remote-friendly-app-development-company	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/how-to-build-culture-in-a-remote-friendly-app-development-company.html	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:29:00	27190/27190	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:28:59%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/9309e0fef2b9ecec3cd845befb0750addaf7db9d-1250x590.jpg?rect=98,0,1054,590&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/9309e0fef2b9ecec3cd845befb0750addaf7db9d-1250x590d5ac.jpg	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:29:01	257603/257603	---MCZ	200	added ('OK')	text/html	etag:%22002d6ff9ed082dfdffa69dc29dc80941-ssl-df%22	https://www.solutelabs.com/blog/how-to-perfectly-manage-remote-teams-tips-tools	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/how-to-perfectly-manage-remote-teams-tips-tools.html	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:29:01	7980/7980	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:29:00%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/bcee60461e35636c612099867e6d2103f9017bad-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/bcee60461e35636c612099867e6d2103f9017bad-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/built-a-strong-virtual-work-culture)
20:29:02	17535/17535	---M-Z	200	added ('OK')	application/json	etag:%22d2fda0dd0f893ed608c048655772a97c-ssl-df%22	https://www.solutelabs.com/page-data/blog/culture/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/culture/page-data.json	(from https://www.solutelabs.com/blog/culture)
20:29:02	11890/11890	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:29:01%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/4c379f35b3fbd8febe599efe1853ea5619533bba-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/4c379f35b3fbd8febe599efe1853ea5619533bba-2240x12603412.png	(from https://www.solutelabs.com/blog/culture)
20:29:02	199236/199236	---MCZ	200	added ('OK')	text/html	etag:%2280f1e0f970a3fca45e3775db30d934e1-ssl-df%22	https://www.solutelabs.com/blog/culture/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/culture/index.html	(from https://www.solutelabs.com/blog/culture)
20:29:03	245901/245901	---MCZ	200	added ('OK')	text/html	etag:%229964aeb5cb5eaa283803235c008a7499-ssl-df%22	https://www.solutelabs.com/blog/how-remote-working-is-transforming-the-way-companies-are-hiring	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/how-remote-working-is-transforming-the-way-companies-are-hiring.html	(from https://www.solutelabs.com/blog/culture)
20:29:03	18208/18208	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:29:02%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/6924b8a7362a7b3ea70593adda414ff971be1fee-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/6924b8a7362a7b3ea70593adda414ff971be1fee-2240x12603412.png	(from https://www.solutelabs.com/blog/culture)
20:29:04	180310/180310	---MCZ	200	added ('OK')	text/html	etag:%22a67e2ba456d96555f9020cc101ebee7f-ssl-df%22	https://www.solutelabs.com/blog/remote-working	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/remote-working.html	(from https://www.solutelabs.com/blog/culture)
20:29:04	10298/10298	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:29:03%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/bcee60461e35636c612099867e6d2103f9017bad-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/bcee60461e35636c612099867e6d2103f9017bad-2240x12603412.png	(from https://www.solutelabs.com/blog/culture)
20:29:04	23184/23184	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:29:04%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/9309e0fef2b9ecec3cd845befb0750addaf7db9d-1250x590.jpg?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/9309e0fef2b9ecec3cd845befb0750addaf7db9d-1250x5903412.jpg	(from https://www.solutelabs.com/blog/culture)
20:29:05	180535/180535	---MCZ	200	added ('OK')	text/html	etag:%224832e6c7cbe36af32418e319322e24ea-ssl-df%22	https://www.solutelabs.com/blog/client-side-rendering	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/client-side-rendering.html	(from https://www.solutelabs.com/blog/culture)
